% This file contains ocean volume transports from the MOVE project.
% MOVE is a contribution to the international OceanSITES project
% (http://www.oceansites.org).
%
% Creation date: 18-Feb-2016 15:37:02
%
% For information on what MOVE is, and how the transports
% are computed initially, see the following reference:
% http://dx.doi.org/10.1016/j.dsr.2005.12.007
% (Kanzow et al., Deep-Sea Research Part I, 2006)
%
% For a more recent study with MOVE data, see:
% http://dx.doi.org/10.1029/2011GL049801
% (Send et al., Geophysical Research Letters, 2011)
%
% The transports are composed as the sum of two components:
% the 'boundary' component and the 'internal' component.
% The Kanzow et al. (2006) paper describes what this means.
% The version presented here is understood as representing
% the layer 1200-4950 dbar, with the internal transport
% referenced to zero flow at 4950 dbar. This is identical
% to what is used by Send et al. (2011), their figure 2.
%
% REQUIREMENTS FOR USE:
% If you use these data, you must acknowledge the MOVE project,
% e.g. by including the exemplar citation below in your work.
% These data are research data and come with no warranties
% or claims of being suitable for any particular use.
% You must assume all responsibility arising out of your use of these data.
% Please inform the principal investigators of the MOVE project about your
% use of the data.
%
% Exemplar citation:
%   "This work uses data from the MOVE project (see
%    Kanzow et al., 2006, DOI:10.1016/j.dsr.2005.12.007).
%    MOVE is a contribution to the international OceanSITES
%    project."
%
% Year,Month,Day,Volume Transport [Sv]
  2012,    5, 13,   -23.431
  2012,    5, 14,   -23.491
  2012,    5, 15,   -23.558
  2012,    5, 16,   -23.624
  2012,    5, 17,   -23.688
  2012,    5, 18,   -23.753
  2012,    5, 19,   -23.792
  2012,    5, 20,   -23.810
  2012,    5, 21,   -23.813
  2012,    5, 22,   -23.793
  2012,    5, 23,   -23.786
  2012,    5, 24,   -23.773
  2012,    5, 25,   -23.703
  2012,    5, 26,   -23.640
  2012,    5, 27,   -23.586
  2012,    5, 28,   -23.541
  2012,    5, 29,   -23.492
  2012,    5, 30,   -23.442
  2012,    5, 31,   -23.405
  2012,    6,  1,   -23.391
  2012,    6,  2,   -23.401
  2012,    6,  3,   -23.429
  2012,    6,  4,   -23.474
  2012,    6,  5,   -23.528
  2012,    6,  6,   -23.572
  2012,    6,  7,   -23.620
  2012,    6,  8,   -23.655
  2012,    6,  9,   -23.683
  2012,    6, 10,   -23.712
  2012,    6, 11,   -23.708
  2012,    6, 12,   -23.683
  2012,    6, 13,   -23.660
  2012,    6, 14,   -23.653
  2012,    6, 15,   -23.667
  2012,    6, 16,   -23.728
  2012,    6, 17,   -23.798
  2012,    6, 18,   -23.835
  2012,    6, 19,   -23.838
  2012,    6, 20,   -23.882
  2012,    6, 21,   -23.952
  2012,    6, 22,   -24.035
  2012,    6, 23,   -24.109
  2012,    6, 24,   -24.197
  2012,    6, 25,   -24.280
  2012,    6, 26,   -24.358
  2012,    6, 27,   -24.419
  2012,    6, 28,   -24.490
  2012,    6, 29,   -24.571
  2012,    6, 30,   -24.680
  2012,    7,  1,   -24.760
  2012,    7,  2,   -24.892
  2012,    7,  3,   -25.018
  2012,    7,  4,   -25.114
  2012,    7,  5,   -25.204
  2012,    7,  6,   -25.327
  2012,    7,  7,   -25.442
  2012,    7,  8,   -25.535
  2012,    7,  9,   -25.661
  2012,    7, 10,   -25.790
  2012,    7, 11,   -25.937
  2012,    7, 12,   -26.048
  2012,    7, 13,   -26.138
  2012,    7, 14,   -26.217
  2012,    7, 15,   -26.301
  2012,    7, 16,   -26.394
  2012,    7, 17,   -26.477
  2012,    7, 18,   -26.553
  2012,    7, 19,   -26.609
  2012,    7, 20,   -26.625
  2012,    7, 21,   -26.694
  2012,    7, 22,   -26.772
  2012,    7, 23,   -26.825
  2012,    7, 24,   -26.827
  2012,    7, 25,   -26.849
  2012,    7, 26,   -26.903
  2012,    7, 27,   -26.934
  2012,    7, 28,   -26.935
  2012,    7, 29,   -26.904
  2012,    7, 30,   -26.901
  2012,    7, 31,   -26.886
  2012,    8,  1,   -26.855
  2012,    8,  2,   -26.824
  2012,    8,  3,   -26.781
  2012,    8,  4,   -26.773
  2012,    8,  5,   -26.782
  2012,    8,  6,   -26.787
  2012,    8,  7,   -26.748
  2012,    8,  8,   -26.710
  2012,    8,  9,   -26.691
  2012,    8, 10,   -26.679
  2012,    8, 11,   -26.670
  2012,    8, 12,   -26.700
  2012,    8, 13,   -26.724
  2012,    8, 14,   -26.786
  2012,    8, 15,   -26.854
  2012,    8, 16,   -26.908
  2012,    8, 17,   -26.971
  2012,    8, 18,   -27.009
  2012,    8, 19,   -27.015
  2012,    8, 20,   -27.039
  2012,    8, 21,   -27.091
  2012,    8, 22,   -27.124
  2012,    8, 23,   -27.159
  2012,    8, 24,   -27.170
  2012,    8, 25,   -27.204
  2012,    8, 26,   -27.244
  2012,    8, 27,   -27.264
  2012,    8, 28,   -27.287
  2012,    8, 29,   -27.298
  2012,    8, 30,   -27.320
  2012,    8, 31,   -27.394
  2012,    9,  1,   -27.476
  2012,    9,  2,   -27.526
  2012,    9,  3,   -27.576
  2012,    9,  4,   -27.663
  2012,    9,  5,   -27.676
  2012,    9,  6,   -27.696
  2012,    9,  7,   -27.702
  2012,    9,  8,   -27.700
  2012,    9,  9,   -27.716
  2012,    9, 10,   -27.726
  2012,    9, 11,   -27.693
  2012,    9, 12,   -27.653
  2012,    9, 13,   -27.628
  2012,    9, 14,   -27.642
  2012,    9, 15,   -27.633
  2012,    9, 16,   -27.639
  2012,    9, 17,   -27.643
  2012,    9, 18,   -27.635
  2012,    9, 19,   -27.631
  2012,    9, 20,   -27.685
  2012,    9, 21,   -27.748
  2012,    9, 22,   -27.798
  2012,    9, 23,   -27.889
  2012,    9, 24,   -27.960
  2012,    9, 25,   -28.040
  2012,    9, 26,   -28.114
  2012,    9, 27,   -28.183
  2012,    9, 28,   -28.253
  2012,    9, 29,   -28.322
  2012,    9, 30,   -28.390
  2012,   10,  1,   -28.466
  2012,   10,  2,   -28.555
  2012,   10,  3,   -28.642
  2012,   10,  4,   -28.732
  2012,   10,  5,   -28.829
  2012,   10,  6,   -28.913
  2012,   10,  7,   -29.015
  2012,   10,  8,   -29.115
  2012,   10,  9,   -29.206
  2012,   10, 10,   -29.300
  2012,   10, 11,   -29.391
  2012,   10, 12,   -29.473
  2012,   10, 13,   -29.563
  2012,   10, 14,   -29.662
  2012,   10, 15,   -29.759
  2012,   10, 16,   -29.834
  2012,   10, 17,   -29.910
  2012,   10, 18,   -29.997
  2012,   10, 19,   -30.081
  2012,   10, 20,   -30.154
  2012,   10, 21,   -30.219
  2012,   10, 22,   -30.279
  2012,   10, 23,   -30.328
  2012,   10, 24,   -30.368
  2012,   10, 25,   -30.405
  2012,   10, 26,   -30.446
  2012,   10, 27,   -30.471
  2012,   10, 28,   -30.502
  2012,   10, 29,   -30.518
  2012,   10, 30,   -30.542
  2012,   10, 31,   -30.545
  2012,   11,  1,   -30.543
  2012,   11,  2,   -30.559
  2012,   11,  3,   -30.556
  2012,   11,  4,   -30.552
  2012,   11,  5,   -30.555
  2012,   11,  6,   -30.568
  2012,   11,  7,   -30.574
  2012,   11,  8,   -30.572
  2012,   11,  9,   -30.520
  2012,   11, 10,   -30.480
  2012,   11, 11,   -30.474
  2012,   11, 12,   -30.488
  2012,   11, 13,   -30.496
  2012,   11, 14,   -30.496
  2012,   11, 15,   -30.510
  2012,   11, 16,   -30.555
  2012,   11, 17,   -30.600
  2012,   11, 18,   -30.639
  2012,   11, 19,   -30.655
  2012,   11, 20,   -30.658
  2012,   11, 21,   -30.671
  2012,   11, 22,   -30.728
  2012,   11, 23,   -30.749
  2012,   11, 24,   -30.734
  2012,   11, 25,   -30.749
  2012,   11, 26,   -30.782
  2012,   11, 27,   -30.844
  2012,   11, 28,   -30.902
  2012,   11, 29,   -30.970
  2012,   11, 30,   -31.077
  2012,   12,  1,   -31.167
  2012,   12,  2,   -31.222
  2012,   12,  3,   -31.264
  2012,   12,  4,   -31.312
  2012,   12,  5,   -31.388
  2012,   12,  6,   -31.492
  2012,   12,  7,   -31.584
  2012,   12,  8,   -31.655
  2012,   12,  9,   -31.716
  2012,   12, 10,   -31.782
  2012,   12, 11,   -31.798
  2012,   12, 12,   -31.830
  2012,   12, 13,   -31.871
  2012,   12, 14,   -31.899
  2012,   12, 15,   -31.903
  2012,   12, 16,   -31.903
  2012,   12, 17,   -31.925
  2012,   12, 18,   -31.942
  2012,   12, 19,   -31.986
  2012,   12, 20,   -32.025
  2012,   12, 21,   -32.068
  2012,   12, 22,   -32.130
  2012,   12, 23,   -32.217
  2012,   12, 24,   -32.268
  2012,   12, 25,   -32.351
  2012,   12, 26,   -32.455
  2012,   12, 27,   -32.552
  2012,   12, 28,   -32.652
  2012,   12, 29,   -32.751
  2012,   12, 30,   -32.813
  2012,   12, 31,   -32.863
  2013,    1,  1,   -32.925
  2013,    1,  2,   -32.983
  2013,    1,  3,   -33.017
  2013,    1,  4,   -33.094
  2013,    1,  5,   -33.164
  2013,    1,  6,   -33.267
  2013,    1,  7,   -33.380
  2013,    1,  8,   -33.489
  2013,    1,  9,   -33.586
  2013,    1, 10,   -33.720
  2013,    1, 11,   -33.847
  2013,    1, 12,   -33.943
  2013,    1, 13,   -33.989
  2013,    1, 14,   -34.047
  2013,    1, 15,   -34.095
  2013,    1, 16,   -34.167
  2013,    1, 17,   -34.268
  2013,    1, 18,   -34.340
  2013,    1, 19,   -34.384
  2013,    1, 20,   -34.429
  2013,    1, 21,   -34.489
  2013,    1, 22,   -34.516
  2013,    1, 23,   -34.530
  2013,    1, 24,   -34.520
  2013,    1, 25,   -34.501
  2013,    1, 26,   -34.480
  2013,    1, 27,   -34.451
  2013,    1, 28,   -34.414
  2013,    1, 29,   -34.370
  2013,    1, 30,   -34.310
  2013,    1, 31,   -34.233
  2013,    2,  1,   -34.174
  2013,    2,  2,   -34.122
  2013,    2,  3,   -34.079
  2013,    2,  4,   -34.033
  2013,    2,  5,   -33.959
  2013,    2,  6,   -33.887
  2013,    2,  7,   -33.814
  2013,    2,  8,   -33.746
  2013,    2,  9,   -33.704
  2013,    2, 10,   -33.697
  2013,    2, 11,   -33.676
  2013,    2, 12,   -33.609
  2013,    2, 13,   -33.512
  2013,    2, 14,   -33.391
  2013,    2, 15,   -33.265
  2013,    2, 16,   -33.136
  2013,    2, 17,   -33.034
  2013,    2, 18,   -32.935
  2013,    2, 19,   -32.838
  2013,    2, 20,   -32.755
  2013,    2, 21,   -32.664
  2013,    2, 22,   -32.551
  2013,    2, 23,   -32.466
  2013,    2, 24,   -32.367
  2013,    2, 25,   -32.288
  2013,    2, 26,   -32.214
  2013,    2, 27,   -32.081
  2013,    2, 28,   -32.053
  2013,    3,  1,   -32.030
  2013,    3,  2,   -32.009
  2013,    3,  3,   -31.913
  2013,    3,  4,   -31.799
  2013,    3,  5,   -31.674
  2013,    3,  6,   -31.547
  2013,    3,  7,   -31.454
  2013,    3,  8,   -31.335
  2013,    3,  9,   -31.242
  2013,    3, 10,   -31.160
  2013,    3, 11,   -31.063
  2013,    3, 12,   -30.942
  2013,    3, 13,   -30.838
  2013,    3, 14,   -30.729
  2013,    3, 15,   -30.623
  2013,    3, 16,   -30.503
  2013,    3, 17,   -30.384
  2013,    3, 18,   -30.284
  2013,    3, 19,   -30.196
  2013,    3, 20,   -30.126
  2013,    3, 21,   -30.027
  2013,    3, 22,   -29.893
  2013,    3, 23,   -29.765
  2013,    3, 24,   -29.647
  2013,    3, 25,   -29.561
  2013,    3, 26,   -29.488
  2013,    3, 27,   -29.411
  2013,    3, 28,   -29.347
  2013,    3, 29,   -29.261
  2013,    3, 30,   -29.175
  2013,    3, 31,   -29.090
  2013,    4,  1,   -29.006
  2013,    4,  2,   -28.903
  2013,    4,  3,   -28.796
  2013,    4,  4,   -28.684
  2013,    4,  5,   -28.539
  2013,    4,  6,   -28.411
  2013,    4,  7,   -28.283
  2013,    4,  8,   -28.156
  2013,    4,  9,   -28.039
  2013,    4, 10,   -27.930
  2013,    4, 11,   -27.818
  2013,    4, 12,   -27.707
  2013,    4, 13,   -27.598
  2013,    4, 14,   -27.492
  2013,    4, 15,   -27.388
  2013,    4, 16,   -27.275
  2013,    4, 17,   -27.175
  2013,    4, 18,   -27.073
  2013,    4, 19,   -26.969
  2013,    4, 20,   -26.867
  2013,    4, 21,   -26.752
  2013,    4, 22,   -26.632
  2013,    4, 23,   -26.534
  2013,    4, 24,   -26.444
  2013,    4, 25,   -26.327
  2013,    4, 26,   -26.179
  2013,    4, 27,   -26.013
  2013,    4, 28,   -25.860
  2013,    4, 29,   -25.725
  2013,    4, 30,   -25.595
  2013,    5,  1,   -25.477
  2013,    5,  2,   -25.383
  2013,    5,  3,   -25.277
  2013,    5,  4,   -25.147
  2013,    5,  5,   -25.000
  2013,    5,  6,   -24.857
  2013,    5,  7,   -24.678
  2013,    5,  8,   -24.492
  2013,    5,  9,   -24.332
  2013,    5, 10,   -24.157
  2013,    5, 11,   -23.956
  2013,    5, 12,   -23.763
  2013,    5, 13,   -23.585
  2013,    5, 14,   -23.443
  2013,    5, 15,   -23.298
  2013,    5, 16,   -23.134
  2013,    5, 17,   -22.950
  2013,    5, 18,   -22.734
  2013,    5, 19,   -22.531
  2013,    5, 20,   -22.341
  2013,    5, 21,   -22.145
  2013,    5, 22,   -21.970
  2013,    5, 23,   -21.846
  2013,    5, 24,   -21.746
  2013,    5, 25,   -21.628
  2013,    5, 26,   -21.503
  2013,    5, 27,   -21.378
  2013,    5, 28,   -21.223
  2013,    5, 29,   -21.098
  2013,    5, 30,   -21.003
  2013,    5, 31,   -20.902
  2013,    6,  1,   -20.772
  2013,    6,  2,   -20.607
  2013,    6,  3,   -20.456
  2013,    6,  4,   -20.344
  2013,    6,  5,   -20.243
  2013,    6,  6,   -20.158
  2013,    6,  7,   -20.074
  2013,    6,  8,   -19.998
  2013,    6,  9,   -19.906
  2013,    6, 10,   -19.791
  2013,    6, 11,   -19.641
  2013,    6, 12,   -19.487
  2013,    6, 13,   -19.380
  2013,    6, 14,   -19.317
  2013,    6, 15,   -19.302
  2013,    6, 16,   -19.304
  2013,    6, 17,   -19.306
  2013,    6, 18,   -19.318
  2013,    6, 19,   -19.345
  2013,    6, 20,   -19.338
  2013,    6, 21,   -19.308
  2013,    6, 22,   -19.305
  2013,    6, 23,   -19.349
  2013,    6, 24,   -19.354
  2013,    6, 25,   -19.351
  2013,    6, 26,   -19.358
  2013,    6, 27,   -19.367
  2013,    6, 28,   -19.424
  2013,    6, 29,   -19.482
  2013,    6, 30,   -19.538
  2013,    7,  1,   -19.624
  2013,    7,  2,   -19.688
  2013,    7,  3,   -19.771
  2013,    7,  4,   -19.872
  2013,    7,  5,   -19.965
  2013,    7,  6,   -20.021
  2013,    7,  7,   -20.119
  2013,    7,  8,   -20.206
  2013,    7,  9,   -20.277
  2013,    7, 10,   -20.339
  2013,    7, 11,   -20.413
  2013,    7, 12,   -20.484
  2013,    7, 13,   -20.555
  2013,    7, 14,   -20.623
  2013,    7, 15,   -20.697
  2013,    7, 16,   -20.776
  2013,    7, 17,   -20.842
  2013,    7, 18,   -20.922
  2013,    7, 19,   -20.996
  2013,    7, 20,   -21.080
  2013,    7, 21,   -21.182
  2013,    7, 22,   -21.270
  2013,    7, 23,   -21.370
  2013,    7, 24,   -21.472
  2013,    7, 25,   -21.564
  2013,    7, 26,   -21.680
  2013,    7, 27,   -21.783
  2013,    7, 28,   -21.879
  2013,    7, 29,   -21.967
  2013,    7, 30,   -22.044
  2013,    7, 31,   -22.145
  2013,    8,  1,   -22.282
  2013,    8,  2,   -22.426
  2013,    8,  3,   -22.549
  2013,    8,  4,   -22.687
  2013,    8,  5,   -22.822
  2013,    8,  6,   -22.957
  2013,    8,  7,   -23.105
  2013,    8,  8,   -23.223
  2013,    8,  9,   -23.312
  2013,    8, 10,   -23.388
  2013,    8, 11,   -23.460
  2013,    8, 12,   -23.552
  2013,    8, 13,   -23.656
  2013,    8, 14,   -23.771
  2013,    8, 15,   -23.898
  2013,    8, 16,   -24.015
  2013,    8, 17,   -24.128
  2013,    8, 18,   -24.223
  2013,    8, 19,   -24.294
  2013,    8, 20,   -24.365
  2013,    8, 21,   -24.433
  2013,    8, 22,   -24.473
  2013,    8, 23,   -24.501
  2013,    8, 24,   -24.546
  2013,    8, 25,   -24.606
  2013,    8, 26,   -24.687
  2013,    8, 27,   -24.761
  2013,    8, 28,   -24.820
  2013,    8, 29,   -24.873
  2013,    8, 30,   -24.935
  2013,    8, 31,   -24.998
  2013,    9,  1,   -25.076
  2013,    9,  2,   -25.185
  2013,    9,  3,   -25.299
  2013,    9,  4,   -25.400
  2013,    9,  5,   -25.544
  2013,    9,  6,   -25.691
  2013,    9,  7,   -25.804
  2013,    9,  8,   -25.925
  2013,    9,  9,   -26.068
  2013,    9, 10,   -26.208
  2013,    9, 11,   -26.352
  2013,    9, 12,   -26.478
  2013,    9, 13,   -26.598
  2013,    9, 14,   -26.723
  2013,    9, 15,   -26.868
  2013,    9, 16,   -27.023
  2013,    9, 17,   -27.188
  2013,    9, 18,   -27.346
  2013,    9, 19,   -27.501
  2013,    9, 20,   -27.634
  2013,    9, 21,   -27.752
  2013,    9, 22,   -27.854
  2013,    9, 23,   -27.980
  2013,    9, 24,   -28.097
  2013,    9, 25,   -28.225
  2013,    9, 26,   -28.393
  2013,    9, 27,   -28.543
  2013,    9, 28,   -28.650
  2013,    9, 29,   -28.740
  2013,    9, 30,   -28.848
  2013,   10,  1,   -28.978
  2013,   10,  2,   -29.095
  2013,   10,  3,   -29.197
  2013,   10,  4,   -29.298
  2013,   10,  5,   -29.390
  2013,   10,  6,   -29.461
  2013,   10,  7,   -29.533
  2013,   10,  8,   -29.617
  2013,   10,  9,   -29.694
  2013,   10, 10,   -29.793
  2013,   10, 11,   -29.911
  2013,   10, 12,   -30.023
  2013,   10, 13,   -30.133
  2013,   10, 14,   -30.222
  2013,   10, 15,   -30.283
  2013,   10, 16,   -30.341
  2013,   10, 17,   -30.362
  2013,   10, 18,   -30.378
  2013,   10, 19,   -30.436
  2013,   10, 20,   -30.525
  2013,   10, 21,   -30.578
  2013,   10, 22,   -30.597
  2013,   10, 23,   -30.616
  2013,   10, 24,   -30.660
  2013,   10, 25,   -30.686
  2013,   10, 26,   -30.700
  2013,   10, 27,   -30.718
  2013,   10, 28,   -30.724
  2013,   10, 29,   -30.715
  2013,   10, 30,   -30.666
  2013,   10, 31,   -30.604
  2013,   11,  1,   -30.549
  2013,   11,  2,   -30.494
  2013,   11,  3,   -30.454
  2013,   11,  4,   -30.431
  2013,   11,  5,   -30.401
  2013,   11,  6,   -30.361
  2013,   11,  7,   -30.324
  2013,   11,  8,   -30.296
  2013,   11,  9,   -30.274
  2013,   11, 10,   -30.239
  2013,   11, 11,   -30.213
  2013,   11, 12,   -30.178
  2013,   11, 13,   -30.147
  2013,   11, 14,   -30.120
  2013,   11, 15,   -30.092
  2013,   11, 16,   -30.048
  2013,   11, 17,   -29.993
  2013,   11, 18,   -29.946
  2013,   11, 19,   -29.909
  2013,   11, 20,   -29.878
  2013,   11, 21,   -29.834
  2013,   11, 22,   -29.788
  2013,   11, 23,   -29.769
  2013,   11, 24,   -29.751
  2013,   11, 25,   -29.729
  2013,   11, 26,   -29.725
  2013,   11, 27,   -29.738
  2013,   11, 28,   -29.783
  2013,   11, 29,   -29.804
  2013,   11, 30,   -29.796
  2013,   12,  1,   -29.781
  2013,   12,  2,   -29.783
  2013,   12,  3,   -29.767
  2013,   12,  4,   -29.736
  2013,   12,  5,   -29.702
  2013,   12,  6,   -29.664
  2013,   12,  7,   -29.649
  2013,   12,  8,   -29.664
  2013,   12,  9,   -29.686
  2013,   12, 10,   -29.705
  2013,   12, 11,   -29.702
  2013,   12, 12,   -29.697
  2013,   12, 13,   -29.699
  2013,   12, 14,   -29.682
  2013,   12, 15,   -29.648
  2013,   12, 16,   -29.609
  2013,   12, 17,   -29.575
  2013,   12, 18,   -29.564
  2013,   12, 19,   -29.576
  2013,   12, 20,   -29.588
  2013,   12, 21,   -29.598
  2013,   12, 22,   -29.616
  2013,   12, 23,   -29.622
  2013,   12, 24,   -29.629
  2013,   12, 25,   -29.629
  2013,   12, 26,   -29.624
  2013,   12, 27,   -29.631
  2013,   12, 28,   -29.643
  2013,   12, 29,   -29.627
  2013,   12, 30,   -29.578
  2013,   12, 31,   -29.529
  2014,    1,  1,   -29.475
  2014,    1,  2,   -29.424
  2014,    1,  3,   -29.380
  2014,    1,  4,   -29.344
  2014,    1,  5,   -29.308
  2014,    1,  6,   -29.274
  2014,    1,  7,   -29.230
  2014,    1,  8,   -29.176
  2014,    1,  9,   -29.108
  2014,    1, 10,   -29.032
  2014,    1, 11,   -28.960
  2014,    1, 12,   -28.915
  2014,    1, 13,   -28.878
  2014,    1, 14,   -28.836
  2014,    1, 15,   -28.817
  2014,    1, 16,   -28.789
  2014,    1, 17,   -28.744
  2014,    1, 18,   -28.707
  2014,    1, 19,   -28.669
  2014,    1, 20,   -28.611
  2014,    1, 21,   -28.557
  2014,    1, 22,   -28.513
  2014,    1, 23,   -28.483
  2014,    1, 24,   -28.457
  2014,    1, 25,   -28.416
  2014,    1, 26,   -28.377
  2014,    1, 27,   -28.362
  2014,    1, 28,   -28.383
  2014,    1, 29,   -28.421
  2014,    1, 30,   -28.451
  2014,    1, 31,   -28.466
  2014,    2,  1,   -28.465
  2014,    2,  2,   -28.454
  2014,    2,  3,   -28.451
  2014,    2,  4,   -28.466
  2014,    2,  5,   -28.476
  2014,    2,  6,   -28.474
  2014,    2,  7,   -28.492
  2014,    2,  8,   -28.507
  2014,    2,  9,   -28.517
  2014,    2, 10,   -28.517
  2014,    2, 11,   -28.491
  2014,    2, 12,   -28.479
  2014,    2, 13,   -28.479
  2014,    2, 14,   -28.492
  2014,    2, 15,   -28.525
  2014,    2, 16,   -28.558
  2014,    2, 17,   -28.571
  2014,    2, 18,   -28.563
  2014,    2, 19,   -28.573
  2014,    2, 20,   -28.593
  2014,    2, 21,   -28.628
  2014,    2, 22,   -28.641
  2014,    2, 23,   -28.648
  2014,    2, 24,   -28.658
  2014,    2, 25,   -28.676
  2014,    2, 26,   -28.688
  2014,    2, 27,   -28.706
  2014,    2, 28,   -28.720
  2014,    3,  1,   -28.721
  2014,    3,  2,   -28.720
  2014,    3,  3,   -28.711
  2014,    3,  4,   -28.685
  2014,    3,  5,   -28.659
  2014,    3,  6,   -28.627
  2014,    3,  7,   -28.611
  2014,    3,  8,   -28.597
  2014,    3,  9,   -28.593
  2014,    3, 10,   -28.579
  2014,    3, 11,   -28.551
  2014,    3, 12,   -28.504
  2014,    3, 13,   -28.459
  2014,    3, 14,   -28.407
  2014,    3, 15,   -28.338
  2014,    3, 16,   -28.269
  2014,    3, 17,   -28.207
  2014,    3, 18,   -28.140
  2014,    3, 19,   -28.072
  2014,    3, 20,   -28.007
  2014,    3, 21,   -27.936
  2014,    3, 22,   -27.852
  2014,    3, 23,   -27.744
  2014,    3, 24,   -27.632
  2014,    3, 25,   -27.491
  2014,    3, 26,   -27.345
  2014,    3, 27,   -27.223
  2014,    3, 28,   -27.091
  2014,    3, 29,   -26.943
  2014,    3, 30,   -26.804
  2014,    3, 31,   -26.694
  2014,    4,  1,   -26.583
  2014,    4,  2,   -26.475
  2014,    4,  3,   -26.387
  2014,    4,  4,   -26.322
  2014,    4,  5,   -26.260
  2014,    4,  6,   -26.191
  2014,    4,  7,   -26.121
  2014,    4,  8,   -26.046
  2014,    4,  9,   -25.982
  2014,    4, 10,   -25.923
  2014,    4, 11,   -25.863
  2014,    4, 12,   -25.809
  2014,    4, 13,   -25.734
  2014,    4, 14,   -25.680
  2014,    4, 15,   -25.644
  2014,    4, 16,   -25.606
  2014,    4, 17,   -25.569
  2014,    4, 18,   -25.541
  2014,    4, 19,   -25.510
  2014,    4, 20,   -25.482
  2014,    4, 21,   -25.451
  2014,    4, 22,   -25.416
  2014,    4, 23,   -25.391
  2014,    4, 24,   -25.375
  2014,    4, 25,   -25.370
  2014,    4, 26,   -25.367
  2014,    4, 27,   -25.380
  2014,    4, 28,   -25.400
  2014,    4, 29,   -25.435
  2014,    4, 30,   -25.490
  2014,    5,  1,   -25.549
  2014,    5,  2,   -25.596
  2014,    5,  3,   -25.646
  2014,    5,  4,   -25.684
  2014,    5,  5,   -25.730
  2014,    5,  6,   -25.772
  2014,    5,  7,   -25.823
  2014,    5,  8,   -25.895
  2014,    5,  9,   -25.984
  2014,    5, 10,   -26.064
  2014,    5, 11,   -26.129
  2014,    5, 12,   -26.185
  2014,    5, 13,   -26.229
  2014,    5, 14,   -26.287
  2014,    5, 15,   -26.345
  2014,    5, 16,   -26.381
  2014,    5, 17,   -26.420
  2014,    5, 18,   -26.463
  2014,    5, 19,   -26.489
  2014,    5, 20,   -26.523
  2014,    5, 21,   -26.551
  2014,    5, 22,   -26.588
  2014,    5, 23,   -26.636
  2014,    5, 24,   -26.680
  2014,    5, 25,   -26.709
  2014,    5, 26,   -26.741
  2014,    5, 27,   -26.751
  2014,    5, 28,   -26.746
  2014,    5, 29,   -26.739
  2014,    5, 30,   -26.725
  2014,    5, 31,   -26.707
  2014,    6,  1,   -26.691
  2014,    6,  2,   -26.652
  2014,    6,  3,   -26.640
  2014,    6,  4,   -26.643
  2014,    6,  5,   -26.632
  2014,    6,  6,   -26.587
  2014,    6,  7,   -26.538
  2014,    6,  8,   -26.498
  2014,    6,  9,   -26.442
  2014,    6, 10,   -26.369
  2014,    6, 11,   -26.301
  2014,    6, 12,   -26.274
  2014,    6, 13,   -26.243
  2014,    6, 14,   -26.232
  2014,    6, 15,   -26.217
  2014,    6, 16,   -26.173
  2014,    6, 17,   -26.116
  2014,    6, 18,   -26.085
  2014,    6, 19,   -26.059
  2014,    6, 20,   -26.032
  2014,    6, 21,   -26.009
  2014,    6, 22,   -25.988
  2014,    6, 23,   -25.976
  2014,    6, 24,   -25.957
  2014,    6, 25,   -25.934
  2014,    6, 26,   -25.911
  2014,    6, 27,   -25.903
  2014,    6, 28,   -25.906
  2014,    6, 29,   -25.933
  2014,    6, 30,   -25.956
  2014,    7,  1,   -25.955
  2014,    7,  2,   -25.941
  2014,    7,  3,   -25.961
  2014,    7,  4,   -25.963
  2014,    7,  5,   -25.966
  2014,    7,  6,   -25.954
  2014,    7,  7,   -25.969
  2014,    7,  8,   -25.979
  2014,    7,  9,   -25.979
  2014,    7, 10,   -25.975
  2014,    7, 11,   -25.956
  2014,    7, 12,   -25.939
  2014,    7, 13,   -25.952
  2014,    7, 14,   -25.989
  2014,    7, 15,   -26.044
  2014,    7, 16,   -26.103
  2014,    7, 17,   -26.174
  2014,    7, 18,   -26.232
  2014,    7, 19,   -26.296
  2014,    7, 20,   -26.365
  2014,    7, 21,   -26.435
  2014,    7, 22,   -26.548
  2014,    7, 23,   -26.628
  2014,    7, 24,   -26.706
  2014,    7, 25,   -26.785
  2014,    7, 26,   -26.827
  2014,    7, 27,   -26.873
  2014,    7, 28,   -26.918
  2014,    7, 29,   -26.971
  2014,    7, 30,   -27.035
  2014,    7, 31,   -27.106
  2014,    8,  1,   -27.180
  2014,    8,  2,   -27.257
  2014,    8,  3,   -27.323
  2014,    8,  4,   -27.380
  2014,    8,  5,   -27.443
  2014,    8,  6,   -27.507
  2014,    8,  7,   -27.575
  2014,    8,  8,   -27.637
  2014,    8,  9,   -27.709
  2014,    8, 10,   -27.794
  2014,    8, 11,   -27.894
  2014,    8, 12,   -28.001
  2014,    8, 13,   -28.077
  2014,    8, 14,   -28.165
  2014,    8, 15,   -28.296
  2014,    8, 16,   -28.416
  2014,    8, 17,   -28.489
  2014,    8, 18,   -28.542
  2014,    8, 19,   -28.613
  2014,    8, 20,   -28.712
  2014,    8, 21,   -28.806
  2014,    8, 22,   -28.887
  2014,    8, 23,   -28.935
  2014,    8, 24,   -28.970
  2014,    8, 25,   -29.010
